rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
35,117,35,2022-03-25,Iowa State,N,Miami (FL),ROUND-16,L 56-70,,17,3,4,0.75,0,0,,3,4,0.75,0.75,2,2,1.0,4,0,4,1,0,1,2,2,8,7.8,N,0,0,george-condittiv-1,George Conditt IV,2022,iowa-state
1,56,1,2021-11-09,Iowa State,,Kennesaw State,REG (Non-Conf),W 84-73,*,17,1,2,0.5,0,1,0.0,1,1,1.0,0.5,2,2,1.0,0,1,1,2,2,0,2,2,4,3.9,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
2,57,2,2021-11-12,Iowa State,,Oregon State,REG (Non-Conf),W 60-50,*,15,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,2,2,0,1,2,1,1,2,2.6,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
3,58,3,2021-11-16,Iowa State,,Alabama State,REG (Non-Conf),W 68-60,*,12,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,2,4,1,0,1,1,0,2,2.7,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
4,59,4,2021-11-21,Iowa State,,Grambling State,REG (Non-Conf),W 82-47,*,24,7,10,0.7,0,0,,7,10,0.7,0.7,1,2,0.5,4,5,9,1,1,1,2,1,15,14.7,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
5,60,5,2021-11-24,Iowa State,N,Xavier,REG (Non-Conf),W 82-70,*,18,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,2,1,3,0,0,1,2,2,4,3.0,N,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
6,61,6,2021-11-26,Iowa State,N,Memphis,REG (Non-Conf),W 78-59,*,22,4,8,0.5,1,1,1.0,3,7,0.429,0.563,2,3,0.667,0,1,1,0,0,1,0,1,11,7.2,N,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
7,62,7,2021-12-01,Iowa State,,Arkansas–Pine Bluff,REG (Non-Conf),W 83-64,*,16,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,3,1,4,0,1,0,0,1,4,4.3,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
8,63,8,2021-12-04,Iowa State,@,Creighton,REG (Non-Conf),W 64-58,*,15,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,2,0,2,0,1,0,1,0,4,2.7,A,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
9,64,9,2021-12-09,Iowa State,,Iowa,REG (Non-Conf),W 73-53,*,18,2,3,0.667,1,1,1.0,1,2,0.5,0.833,1,2,0.5,1,5,6,0,1,2,0,2,6,8.1,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
10,65,10,2021-12-12,Iowa State,,Jackson State,REG (Non-Conf),W 47-37,*,10,0,5,0.0,0,0,,0,5,0.0,0.0,0,0,,0,1,1,0,0,0,1,2,0,-5.0,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
11,66,11,2021-12-19,Iowa State,,Southeastern Louisiana,REG (Non-Conf),W 77-54,*,10,1,2,0.5,0,0,,1,2,0.5,0.5,2,2,1.0,1,1,2,0,1,0,1,0,4,4.0,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
12,67,12,2021-12-21,Iowa State,,Chicago State,REG (Non-Conf),W 79-48,*,24,8,10,0.8,0,0,,8,10,0.8,0.8,3,3,1.0,3,7,10,0,0,0,2,0,19,17.4,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
13,68,13,2022-01-01,Iowa State,,Baylor,REG (Conf),L 72-77,*,28,8,11,0.727,0,0,,8,11,0.727,0.727,7,8,0.875,4,4,8,1,3,0,1,0,23,24.8,H,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
14,69,14,2022-01-05,Iowa State,,Texas Tech,REG (Conf),W 51-47,*,19,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,1,6,7,0,1,2,3,1,2,2.5,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
15,70,15,2022-01-08,Iowa State,@,Oklahoma,REG (Conf),L 66-79,*,16,1,4,0.25,0,0,,1,4,0.25,0.25,0,0,,0,3,3,1,1,0,2,2,2,-0.6,A,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
16,71,16,2022-01-11,Iowa State,@,Kansas,REG (Conf),L 61-62,*,13,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,1,0,1,0,0,0,0,0,2,1.0,A,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
17,72,17,2022-01-15,Iowa State,,Texas,REG (Conf),W 79-70,*,16,3,4,0.75,1,1,1.0,2,3,0.667,0.875,0,0,,2,3,5,0,0,0,1,3,7,5.5,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
18,73,18,2022-01-18,Iowa State,@,Texas Tech,REG (Conf),L 60-72,*,31,3,9,0.333,0,2,0.0,3,7,0.429,0.333,0,2,0.0,2,3,5,0,1,0,1,2,6,1.6,A,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
19,74,19,2022-01-22,Iowa State,,TCU,REG (Conf),L 44-59,*,11,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,0,0,0,0,2,1,0,2,1.4,H,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
20,75,20,2022-01-26,Iowa State,@,Oklahoma State,REG (Conf),W 84-81 (OT),*,16,0,0,,0,0,,0,0,,,0,0,,0,3,3,1,0,0,0,3,0,0.4,A,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
21,76,21,2022-01-29,Iowa State,,Missouri,REG (Non-Conf),W 67-50,*,17,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,2,1,3,0,0,0,0,0,2,2.7,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
22,77,22,2022-02-01,Iowa State,,Kansas,REG (Conf),L 61-70,*,8,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0,0,0,0,0,0,1,0,2,0.0,H,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
23,78,23,2022-02-05,Iowa State,@,Texas,REG (Conf),L 41-63,*,26,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,1,3,4,0,1,0,1,0,5,4.2,A,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
24,79,24,2022-02-08,Iowa State,@,West Virginia,REG (Conf),L 63-79,*,10,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,2,4,0,0,0,2,2,2,-0.5,A,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
25,80,26,2022-02-15,Iowa State,@,TCU,REG (Conf),W 54-51,,10,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,0,0,1.3,A,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
26,81,27,2022-02-19,Iowa State,,Oklahoma,REG (Conf),W 75-54,,14,3,3,1.0,0,0,,3,3,1.0,1.0,0,0,,0,1,1,1,0,1,0,0,6,6.8,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
27,82,28,2022-02-23,Iowa State,,West Virginia,REG (Conf),W 84-81,,9,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,0,0,0,0,1,0,1,4,3.7,H,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
28,83,29,2022-02-26,Iowa State,@,Kansas State,REG (Conf),W 74-73,,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,A,1,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
29,84,31,2022-03-05,Iowa State,@,Baylor,REG (Conf),L 68-75,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,A,0,1,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
30,85,32,2022-03-10,Iowa State,N,Texas Tech,CTOURN,L 41-72,,4,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,N,0,0,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
31,86,33,2022-03-18,Iowa State,N,Louisiana State,ROUND-64,W 59-54,*,11,1,1,1.0,0,0,,1,1,1.0,1.0,0,0,,1,1,2,2,0,0,0,1,2,3.7,N,1,0,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
32,87,34,2022-03-20,Iowa State,N,Wisconsin,ROUND-32,W 54-49,,8,0,0,,0,0,,0,0,,,0,0,,0,4,4,0,0,0,0,1,0,0.8,N,1,0,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
33,88,35,2022-03-25,Iowa State,N,Miami (FL),ROUND-16,L 56-70,*,3,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,N,0,0,tristan-enaruna-1,Tristan Enaruna,2022,iowa-state
1,48,1,2021-11-09,Iowa State,,Kennesaw State,REG (Non-Conf),W 84-73,,24,4,8,0.5,2,6,0.333,2,2,1.0,0.625,0,0,,0,2,2,0,1,0,2,5,10,3.6,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
2,49,2,2021-11-12,Iowa State,,Oregon State,REG (Non-Conf),W 60-50,,11,2,3,0.667,1,2,0.5,1,1,1.0,0.833,0,0,,0,5,5,1,0,0,1,0,5,4.9,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
3,50,3,2021-11-16,Iowa State,,Alabama State,REG (Non-Conf),W 68-60,,12,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,,0,0,0,1,0,0,2,1,0,-3.8,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
4,51,4,2021-11-21,Iowa State,,Grambling State,REG (Non-Conf),W 82-47,,29,4,8,0.5,4,7,0.571,0,1,0.0,0.75,0,0,,0,1,1,5,3,0,2,1,12,12.4,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
5,52,5,2021-11-24,Iowa State,N,Xavier,REG (Non-Conf),W 82-70,,13,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,0,0,1,0,0,0,0,3,2.7,N,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
6,53,6,2021-11-26,Iowa State,N,Memphis,REG (Non-Conf),W 78-59,,13,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,1,1,0,0,1,0,4,0,-1.3,N,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
7,54,7,2021-12-01,Iowa State,,Arkansas–Pine Bluff,REG (Non-Conf),W 83-64,,25,5,10,0.5,2,7,0.286,3,3,1.0,0.6,0,0,,0,3,3,2,3,0,1,2,12,10.5,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
8,55,8,2021-12-04,Iowa State,@,Creighton,REG (Non-Conf),W 64-58,,10,3,4,0.75,1,2,0.5,2,2,1.0,0.875,0,0,,0,0,0,0,2,0,1,0,7,6.4,A,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
9,56,9,2021-12-09,Iowa State,,Iowa,REG (Non-Conf),W 73-53,,12,2,5,0.4,2,4,0.5,0,1,0.0,0.6,0,0,,0,1,1,0,1,0,2,0,6,2.6,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
10,57,10,2021-12-12,Iowa State,,Jackson State,REG (Non-Conf),W 47-37,,8,1,2,0.5,0,1,0.0,1,1,1.0,0.5,0,0,,0,0,0,1,1,0,0,1,2,2.3,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
11,58,11,2021-12-19,Iowa State,,Southeastern Louisiana,REG (Non-Conf),W 77-54,,12,0,2,0.0,0,1,0.0,0,1,0.0,0.0,0,0,,0,0,0,2,0,0,0,0,0,0.0,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
12,59,12,2021-12-21,Iowa State,,Chicago State,REG (Non-Conf),W 79-48,,19,2,4,0.5,2,3,0.667,0,1,0.0,0.75,0,0,,0,0,0,2,1,1,1,1,6,5.7,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
13,60,13,2022-01-01,Iowa State,,Baylor,REG (Conf),L 72-77,,10,1,3,0.333,0,2,0.0,1,1,1.0,0.333,0,0,,0,1,1,0,2,0,1,1,2,1.2,H,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
14,61,14,2022-01-05,Iowa State,,Texas Tech,REG (Conf),W 51-47,,7,0,3,0.0,0,1,0.0,0,2,0.0,0.0,0,0,,0,1,1,0,1,0,1,2,0,-2.6,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
15,62,15,2022-01-08,Iowa State,@,Oklahoma,REG (Conf),L 66-79,,23,4,7,0.571,4,7,0.571,0,0,,0.857,0,0,,1,1,2,1,1,0,0,4,12,9.8,A,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
16,63,16,2022-01-11,Iowa State,@,Kansas,REG (Conf),L 61-62,,8,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,2,0,0,-1.7,A,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
17,64,17,2022-01-15,Iowa State,,Texas,REG (Conf),W 79-70,,10,2,2,1.0,0,0,,2,2,1.0,1.0,0,0,,0,1,1,0,1,0,1,0,4,3.7,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
18,65,18,2022-01-18,Iowa State,@,Texas Tech,REG (Conf),L 60-72,,16,0,4,0.0,0,3,0.0,0,1,0.0,0.0,0,0,,0,0,0,1,2,0,0,1,0,-0.5,A,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
19,66,19,2022-01-22,Iowa State,,TCU,REG (Conf),L 44-59,,14,2,7,0.286,1,5,0.2,1,2,0.5,0.357,0,0,,1,0,1,0,0,0,0,2,5,0.8,H,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
20,67,20,2022-01-26,Iowa State,@,Oklahoma State,REG (Conf),W 84-81 (OT),,10,1,2,0.5,1,2,0.5,0,0,,0.75,2,2,1.0,0,0,0,0,0,0,1,0,5,3.0,A,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
21,68,21,2022-01-29,Iowa State,,Missouri,REG (Non-Conf),W 67-50,,8,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,2,2,2,0,0,0,2,0,0.5,H,1,1,tre-jackson-1,Tre Jackson,2022,iowa-state
22,69,22,2022-02-01,Iowa State,,Kansas,REG (Conf),L 61-70,,22,4,6,0.667,4,6,0.667,0,0,,1.0,0,0,,0,0,0,0,1,0,1,4,12,7.8,H,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
23,70,23,2022-02-05,Iowa State,@,Texas,REG (Conf),L 41-63,,12,0,3,0.0,0,2,0.0,0,1,0.0,0.0,0,0,,0,1,1,0,0,0,3,1,0,-5.2,A,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
24,71,25,2022-02-12,Iowa State,,Kansas State,REG (Conf),L 69-75 (OT),,9,0,0,,0,0,,0,0,,,0,0,,2,0,2,1,0,0,0,1,0,1.7,H,0,1,tre-jackson-1,Tre Jackson,2022,iowa-state
25,72,32,2022-03-10,Iowa State,N,Texas Tech,CTOURN,L 41-72,,4,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,1,1,0,0,0,0,0,0,-1.1,N,0,0,tre-jackson-1,Tre Jackson,2022,iowa-state
26,73,33,2022-03-18,Iowa State,N,Louisiana State,ROUND-64,W 59-54,,6,0,2,0.0,0,2,0.0,0,0,,0.0,0,0,,0,1,1,0,0,0,0,0,0,-1.1,N,1,0,tre-jackson-1,Tre Jackson,2022,iowa-state
27,74,34,2022-03-20,Iowa State,N,Wisconsin,ROUND-32,W 54-49,,6,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,1,2,0,-1.8,N,1,0,tre-jackson-1,Tre Jackson,2022,iowa-state
28,75,35,2022-03-25,Iowa State,N,Miami (FL),ROUND-16,L 56-70,,5,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,0,0,0,0,1,0,-0.8,N,0,0,tre-jackson-1,Tre Jackson,2022,iowa-state
1,1,1,2021-11-09,Memphis,,Tennessee Tech,REG (Non-Conf),W 89-65,*,31,7,10,0.7,0,0,,7,10,0.7,0.7,1,2,0.5,3,3,6,2,0,5,3,1,15,14.9,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
2,2,2,2021-11-13,Memphis,,North Carolina Central,REG (Non-Conf),W 90-51,*,18,3,3,1.0,0,0,,3,3,1.0,1.0,4,5,0.8,1,9,10,0,0,3,2,3,10,11.0,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
3,3,3,2021-11-16,Memphis,,Saint Louis,REG (Non-Conf),W 90-74,*,21,3,3,1.0,0,0,,3,3,1.0,1.0,7,11,0.636,3,5,8,0,1,6,2,2,13,16.5,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
4,4,4,2021-11-19,Memphis,,Western Kentucky,REG (Non-Conf),W 74-62,*,31,8,12,0.667,0,0,,8,12,0.667,0.667,6,9,0.667,6,13,19,2,2,5,5,3,22,24.4,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
5,5,5,2021-11-24,Memphis,N,Virginia Tech,REG (Non-Conf),W 69-61,*,22,3,7,0.429,0,0,,3,7,0.429,0.429,0,2,0.0,3,4,7,0,1,2,1,3,6,5.0,N,1,1,jalen-duren-1,Jalen Duren,2022,memphis
6,6,6,2021-11-26,Memphis,N,Iowa State,REG (Non-Conf),L 59-78,*,22,1,4,0.25,0,1,0.0,1,3,0.333,0.25,0,0,,2,4,6,1,1,1,5,4,2,-2.0,N,0,1,jalen-duren-1,Jalen Duren,2022,memphis
7,7,7,2021-12-01,Memphis,@,Georgia,REG (Non-Conf),L 79-82,*,26,5,7,0.714,0,0,,5,7,0.714,0.714,0,0,,1,4,5,1,3,3,1,5,10,11.8,A,0,1,jalen-duren-1,Jalen Duren,2022,memphis
8,8,8,2021-12-04,Memphis,@,Ole Miss,REG (Non-Conf),L 63-67,*,20,1,3,0.333,0,0,,1,3,0.333,0.333,0,1,0.0,0,4,4,1,0,1,1,4,2,-0.1,A,0,1,jalen-duren-1,Jalen Duren,2022,memphis
9,9,9,2021-12-10,Memphis,,Murray State,REG (Non-Conf),L 72-74,*,25,5,6,0.833,0,0,,5,6,0.833,0.833,4,6,0.667,2,3,5,3,1,1,1,1,14,15.7,H,0,1,jalen-duren-1,Jalen Duren,2022,memphis
10,10,10,2021-12-14,Memphis,,Alabama,REG (Non-Conf),W 92-78,*,27,7,9,0.778,0,0,,7,9,0.778,0.778,0,1,0.0,4,2,6,2,0,1,2,3,14,12.4,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
11,11,12,2022-01-01,Memphis,@,Wichita State,REG (Conf),W 82-64,*,26,7,10,0.7,0,0,,7,10,0.7,0.7,0,1,0.0,2,4,6,1,0,1,1,2,14,11.6,A,1,1,jalen-duren-1,Jalen Duren,2022,memphis
12,12,14,2022-01-09,Memphis,,Cincinnati,REG (Conf),W 87-80,*,28,3,10,0.3,0,0,,3,10,0.3,0.3,1,1,1.0,2,3,5,1,0,3,0,2,7,5.5,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
13,13,15,2022-01-12,Memphis,@,UCF,REG (Conf),L 64-74,*,28,2,4,0.5,0,0,,2,4,0.5,0.5,1,2,0.5,1,4,5,1,1,3,3,2,5,4.5,A,0,1,jalen-duren-1,Jalen Duren,2022,memphis
14,14,16,2022-01-15,Memphis,@,East Carolina,REG (Conf),L 71-72,*,31,7,10,0.7,0,0,,7,10,0.7,0.7,1,3,0.333,3,6,9,1,1,1,2,1,15,13.9,A,0,1,jalen-duren-1,Jalen Duren,2022,memphis
15,15,17,2022-01-20,Memphis,,SMU,REG (Conf),L 62-70,*,26,4,9,0.444,0,0,,4,9,0.444,0.444,3,7,0.429,3,6,9,2,0,2,0,4,11,9.8,H,0,1,jalen-duren-1,Jalen Duren,2022,memphis
16,16,20,2022-02-05,Memphis,,UCF,REG (Conf),W 88-60,*,23,6,9,0.667,0,0,,6,9,0.667,0.667,2,2,1.0,2,8,10,2,1,2,2,2,14,14.9,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
17,17,21,2022-02-09,Memphis,,Tulane,REG (Conf),W 80-69,*,27,6,7,0.857,0,0,,6,7,0.857,0.857,3,6,0.5,6,6,12,1,1,0,5,5,15,12.0,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
18,18,22,2022-02-12,Memphis,@,Houston,REG (Conf),W 69-59,*,25,5,7,0.714,0,0,,5,7,0.714,0.714,4,4,1.0,3,8,11,1,0,0,3,2,14,12.5,A,1,1,jalen-duren-1,Jalen Duren,2022,memphis
19,19,23,2022-02-15,Memphis,@,Cincinnati,REG (Conf),W 81-74,*,19,6,10,0.6,0,0,,6,10,0.6,0.6,1,2,0.5,2,1,3,0,0,2,2,4,13,7.5,A,1,1,jalen-duren-1,Jalen Duren,2022,memphis
20,20,24,2022-02-20,Memphis,@,SMU,REG (Conf),L 57-73,*,22,5,6,0.833,0,0,,5,6,0.833,0.833,1,4,0.25,2,2,4,0,1,4,3,1,11,10.0,A,0,1,jalen-duren-1,Jalen Duren,2022,memphis
21,21,25,2022-02-24,Memphis,,Temple,REG (Conf),W 78-64,*,34,7,12,0.583,0,0,,7,12,0.583,0.583,8,9,0.889,2,4,6,1,3,3,3,3,22,20.2,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
22,22,26,2022-02-27,Memphis,,Wichita State,REG (Conf),W 81-57,*,28,6,12,0.5,0,0,,6,12,0.5,0.5,1,1,1.0,3,4,7,1,2,3,5,2,13,9.3,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
23,23,27,2022-03-03,Memphis,@,South Florida,REG (Conf),W 73-64,*,26,7,13,0.538,0,0,,7,13,0.538,0.538,2,4,0.5,4,6,10,0,1,1,0,2,16,14.4,A,1,1,jalen-duren-1,Jalen Duren,2022,memphis
24,24,28,2022-03-06,Memphis,,Houston,REG (Conf),W 75-61,*,21,3,5,0.6,0,0,,3,5,0.6,0.6,2,3,0.667,5,3,8,3,0,0,3,4,8,7.2,H,1,1,jalen-duren-1,Jalen Duren,2022,memphis
25,25,29,2022-03-11,Memphis,N,UCF,CTOURN,W 85-69,*,27,8,14,0.571,0,0,,8,14,0.571,0.571,5,7,0.714,6,14,20,2,2,2,3,1,21,23.4,N,1,0,jalen-duren-1,Jalen Duren,2022,memphis
26,26,30,2022-03-12,Memphis,N,SMU,CTOURN,W 70-63,*,17,3,4,0.75,0,0,,3,4,0.75,0.75,3,4,0.75,3,4,7,1,1,2,2,2,9,10.6,N,1,0,jalen-duren-1,Jalen Duren,2022,memphis
27,27,31,2022-03-13,Memphis,N,Houston,CTOURN,L 53-71,*,33,6,8,0.75,0,0,,6,8,0.75,0.75,2,3,0.667,3,7,10,4,0,2,2,4,14,15.2,N,0,0,jalen-duren-1,Jalen Duren,2022,memphis
28,28,32,2022-03-17,Memphis,N,Boise State,ROUND-64,W 64-53,*,30,4,11,0.364,0,0,,4,11,0.364,0.364,2,2,1.0,5,6,11,1,1,1,2,3,10,8.4,N,1,0,jalen-duren-1,Jalen Duren,2022,memphis
29,29,33,2022-03-19,Memphis,N,Gonzaga,ROUND-32,L 78-82,*,19,3,11,0.273,0,0,,3,11,0.273,0.273,1,2,0.5,4,3,7,2,0,1,1,4,7,3.3,N,0,0,jalen-duren-1,Jalen Duren,2022,memphis
1,40,1,2021-11-09,Memphis,,Tennessee Tech,REG (Non-Conf),W 89-65,*,21,6,7,0.857,0,1,0.0,6,6,1.0,0.857,0,1,0.0,0,2,2,4,0,1,1,3,12,11.0,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
2,41,2,2021-11-13,Memphis,,North Carolina Central,REG (Non-Conf),W 90-51,*,12,2,5,0.4,0,1,0.0,2,4,0.5,0.4,0,0,,1,0,1,0,2,1,3,5,4,-0.3,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
3,42,3,2021-11-16,Memphis,,Saint Louis,REG (Non-Conf),W 90-74,*,15,3,6,0.5,0,1,0.0,3,5,0.6,0.5,2,3,0.667,0,4,4,0,0,1,2,2,8,3.7,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
4,43,4,2021-11-19,Memphis,,Western Kentucky,REG (Non-Conf),W 74-62,*,20,6,11,0.545,0,4,0.0,6,7,0.857,0.545,1,2,0.5,1,7,8,0,3,0,3,3,13,8.9,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
5,44,5,2021-11-24,Memphis,N,Virginia Tech,REG (Non-Conf),W 69-61,*,25,6,10,0.6,1,1,1.0,5,9,0.556,0.65,3,3,1.0,4,6,10,0,1,0,3,4,16,12.4,N,1,1,deandre-williams-1,Deandre Williams,2022,memphis
6,45,6,2021-11-26,Memphis,N,Iowa State,REG (Non-Conf),L 59-78,*,20,1,4,0.25,1,2,0.5,0,2,0.0,0.375,3,4,0.75,4,2,6,0,0,2,5,2,6,2.2,N,0,1,deandre-williams-1,Deandre Williams,2022,memphis
7,46,7,2021-12-01,Memphis,@,Georgia,REG (Non-Conf),L 79-82,*,29,5,10,0.5,0,1,0.0,5,9,0.556,0.5,1,1,1.0,6,2,8,1,1,1,2,5,11,9.2,A,0,1,deandre-williams-1,Deandre Williams,2022,memphis
8,47,8,2021-12-04,Memphis,@,Ole Miss,REG (Non-Conf),L 63-67,*,23,5,7,0.714,0,1,0.0,5,6,0.833,0.714,3,6,0.5,2,0,2,1,2,0,2,4,13,9.4,A,0,1,deandre-williams-1,Deandre Williams,2022,memphis
9,48,9,2021-12-10,Memphis,,Murray State,REG (Non-Conf),L 72-74,,26,3,6,0.5,0,1,0.0,3,5,0.6,0.5,3,5,0.6,3,2,5,1,1,0,2,0,9,7.6,H,0,1,deandre-williams-1,Deandre Williams,2022,memphis
10,49,10,2021-12-14,Memphis,,Alabama,REG (Non-Conf),W 92-78,*,33,7,10,0.7,1,2,0.5,6,8,0.75,0.75,5,6,0.833,0,3,3,6,3,1,1,2,20,22.4,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
11,50,12,2022-01-01,Memphis,@,Wichita State,REG (Conf),W 82-64,*,34,5,8,0.625,2,3,0.667,3,5,0.6,0.75,2,2,1.0,1,6,7,4,3,0,1,2,14,16.9,A,1,1,deandre-williams-1,Deandre Williams,2022,memphis
12,51,13,2022-01-04,Memphis,,Tulsa,REG (Conf),W 67-64,*,25,4,7,0.571,0,0,,4,7,0.571,0.571,1,3,0.333,4,3,7,3,0,2,5,3,9,5.9,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
13,52,20,2022-02-05,Memphis,,UCF,REG (Conf),W 88-60,*,17,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1.0,2,1,3,1,3,0,1,4,6,7.5,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
14,53,21,2022-02-09,Memphis,,Tulane,REG (Conf),W 80-69,*,29,4,8,0.5,0,0,,4,8,0.5,0.5,6,8,0.75,6,7,13,1,0,2,0,3,14,16.4,H,1,1,deandre-williams-1,Deandre Williams,2022,memphis
15,54,22,2022-02-12,Memphis,@,Houston,REG (Conf),W 69-59,*,24,4,6,0.667,2,2,1.0,2,4,0.5,0.833,3,3,1.0,1,2,3,4,3,1,3,4,13,13.6,A,1,1,deandre-williams-1,Deandre Williams,2022,memphis
