rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
40,143,40,2014-04-07,Connecticut,N,Kentucky,NATIONAL-FINAL,W 60-54,*,39,8,16,0.5,4,9,0.444,4,7,0.571,0.625,2,2,1.0,0,6,6,3,3,0,4,1,22,16.5,N,1,0,shabazz-napier-1,Shabazz Napier,2014,connecticut
1,62,1,2013-11-08,Connecticut,N,Maryland,REG (Non-Conf),W 78-77,*,32,4,9,0.444,0,3,0.0,4,6,0.667,0.444,0,0,,0,2,2,2,2,3,1,2,8,7.6,N,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
2,63,2,2013-11-11,Connecticut,,Yale,REG (Non-Conf),W 80-62,*,18,0,5,0.0,0,2,0.0,0,3,0.0,0.0,0,0,,0,1,1,0,0,1,1,2,0,-4.3,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
3,64,3,2013-11-14,Connecticut,,Detroit Mercy,REG (Non-Conf),W 101-55,*,15,4,10,0.4,1,2,0.5,3,8,0.375,0.45,2,2,1.0,2,2,4,0,0,1,0,2,11,7.5,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
4,65,4,2013-11-17,Connecticut,,Boston University,REG (Non-Conf),W 77-60,*,34,10,18,0.556,1,5,0.2,9,13,0.692,0.583,3,3,1.0,1,2,3,1,0,0,2,3,24,14.2,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
5,66,5,2013-11-21,Connecticut,N,Boston College,REG (Non-Conf),W 72-70,*,34,8,15,0.533,2,5,0.4,6,10,0.6,0.6,5,5,1.0,0,6,6,0,2,1,2,3,23,17.0,N,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
6,67,6,2013-11-22,Connecticut,N,Indiana,REG (Non-Conf),W 59-58,*,31,2,8,0.25,1,2,0.5,1,6,0.167,0.313,2,2,1.0,1,5,6,0,0,0,0,3,7,3.2,N,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
7,68,7,2013-11-26,Connecticut,,Loyola (MD),REG (Non-Conf),W 76-66,*,29,8,12,0.667,2,3,0.667,6,9,0.667,0.75,3,5,0.6,4,4,8,0,0,3,3,3,21,16.9,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
8,69,8,2013-12-02,Connecticut,,Florida,REG (Non-Conf),W 65-64,*,37,6,10,0.6,2,4,0.5,4,6,0.667,0.7,0,0,,3,4,7,1,2,1,2,2,14,13.3,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
9,70,9,2013-12-06,Connecticut,,Maine,REG (Non-Conf),W 95-68,*,20,6,6,1.0,3,3,1.0,3,3,1.0,1.25,1,2,0.5,0,5,5,2,0,1,0,2,16,16.6,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
10,71,10,2013-12-18,Connecticut,,Stanford,REG (Non-Conf),L 51-53,*,36,6,10,0.6,1,1,1.0,5,9,0.556,0.65,2,2,1.0,1,4,5,0,1,4,2,1,15,13.7,H,0,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
11,72,11,2013-12-22,Connecticut,@,Washington,REG (Non-Conf),W 82-70,*,31,3,7,0.429,0,1,0.0,3,6,0.5,0.429,4,4,1.0,0,3,3,2,1,1,1,1,10,8.9,A,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
12,73,12,2013-12-28,Connecticut,N,Eastern Washington,REG (Non-Conf),W 82-65,*,22,3,8,0.375,0,1,0.0,3,7,0.429,0.375,2,2,1.0,1,3,4,0,0,1,1,1,8,4.5,N,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
13,74,13,2013-12-31,Connecticut,@,Houston,REG (Conf),L 71-75,*,33,3,10,0.3,2,3,0.667,1,7,0.143,0.4,4,6,0.667,1,4,5,0,2,1,2,2,12,7.2,A,0,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
14,75,14,2014-01-04,Connecticut,@,SMU,REG (Conf),L 65-74,*,31,3,10,0.3,2,5,0.4,1,5,0.2,0.4,3,4,0.75,1,4,5,0,0,0,4,3,11,1.5,A,0,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
15,76,15,2014-01-08,Connecticut,,Harvard,REG (Non-Conf),W 61-56,*,33,3,8,0.375,3,5,0.6,0,3,0.0,0.563,2,3,0.667,2,6,8,0,1,4,1,3,11,11.0,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
16,77,16,2014-01-11,Connecticut,,UCF,REG (Conf),W 84-61,*,32,4,10,0.4,2,4,0.5,2,6,0.333,0.5,3,4,0.75,2,5,7,1,0,4,1,2,13,11.8,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
17,78,17,2014-01-16,Connecticut,@,Memphis,REG (Conf),W 83-73,*,38,9,15,0.6,4,5,0.8,5,10,0.5,0.733,1,3,0.333,4,7,11,0,2,3,3,1,23,20.9,A,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
18,79,18,2014-01-18,Connecticut,,Louisville,REG (Conf),L 64-76,*,23,1,9,0.111,1,4,0.25,0,5,0.0,0.167,0,0,,0,4,4,0,2,0,0,3,3,-0.9,H,0,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
19,80,19,2014-01-21,Connecticut,,Temple,REG (Conf),W 90-66,*,34,11,19,0.579,4,6,0.667,7,13,0.538,0.684,5,6,0.833,5,7,12,0,0,2,1,2,31,26.9,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
20,81,20,2014-01-25,Connecticut,@,Rutgers,REG (Conf),W 82-71,*,21,3,7,0.429,1,3,0.333,2,4,0.5,0.5,0,0,,0,5,5,0,0,0,1,4,7,2.2,A,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
21,82,23,2014-02-09,Connecticut,@,UCF,REG (Conf),W 75-55,*,25,7,17,0.412,0,1,0.0,7,16,0.438,0.412,2,3,0.667,5,2,7,0,0,0,2,2,16,7.8,A,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
22,83,24,2014-02-12,Connecticut,,South Florida,REG (Conf),W 83-40,*,23,6,10,0.6,0,2,0.0,6,8,0.75,0.6,0,1,0.0,0,5,5,0,1,2,3,1,12,7.5,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
23,84,25,2014-02-15,Connecticut,,Memphis,REG (Conf),W 86-81 (OT),*,31,2,8,0.25,1,2,0.5,1,6,0.167,0.313,3,4,0.75,1,5,6,0,0,2,0,2,8,5.6,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
24,85,26,2014-02-20,Connecticut,@,Temple,REG (Conf),W 68-55,*,24,6,10,0.6,1,2,0.5,5,8,0.625,0.65,0,0,,0,1,1,1,2,1,2,3,13,8.9,A,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
25,86,27,2014-02-23,Connecticut,,SMU,REG (Conf),L 55-64,*,30,2,10,0.2,0,4,0.0,2,6,0.333,0.2,2,2,1.0,5,3,8,0,1,1,2,4,6,2.3,H,0,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
26,87,28,2014-02-26,Connecticut,@,South Florida,REG (Conf),W 61-56,*,18,2,5,0.4,1,3,0.333,1,2,0.5,0.5,0,0,,0,5,5,0,0,0,0,2,5,3.0,A,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
27,88,29,2014-03-01,Connecticut,,Cincinnati,REG (Conf),W 51-45,*,15,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,1,3,4,1,1,1,3,2,4,1.5,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
28,89,30,2014-03-05,Connecticut,,Rutgers,REG (Conf),W 69-63,*,21,3,6,0.5,0,1,0.0,3,5,0.6,0.5,1,2,0.5,1,5,6,1,0,1,2,3,7,4.0,H,1,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
29,90,31,2014-03-08,Connecticut,@,Louisville,REG (Conf),L 48-81,*,30,6,12,0.5,1,2,0.5,5,10,0.5,0.542,4,4,1.0,3,5,8,0,1,2,1,2,17,15.2,A,0,1,deandre-daniels-1,DeAndre Daniels,2014,connecticut
30,91,32,2014-03-13,Connecticut,N,Memphis,CTOURN,W 72-53,*,26,6,14,0.429,1,4,0.25,5,10,0.5,0.464,0,0,,1,4,5,0,0,2,0,3,13,7.7,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
31,92,33,2014-03-14,Connecticut,N,Cincinnati,CTOURN,W 58-56,*,37,5,9,0.556,2,2,1.0,3,7,0.429,0.667,2,2,1.0,1,8,9,1,1,2,1,1,14,14.5,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
32,93,34,2014-03-15,Connecticut,N,Louisville,CTOURN,L 61-71,*,36,7,13,0.538,1,2,0.5,6,11,0.545,0.577,2,4,0.5,3,7,10,3,0,1,3,4,17,12.3,N,0,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
33,94,35,2014-03-20,Connecticut,N,Saint Joseph's,ROUND-64,W 89-81 (OT),*,34,6,11,0.545,3,6,0.5,3,5,0.6,0.682,3,3,1.0,0,4,4,0,1,1,0,4,18,14.0,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
34,95,36,2014-03-22,Connecticut,N,Villanova,ROUND-32,W 77-65,*,28,4,12,0.333,3,5,0.6,1,7,0.143,0.458,0,0,,2,3,5,0,0,0,1,1,11,5.1,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
35,96,37,2014-03-28,Connecticut,N,Iowa State,ROUND-16,W 81-76,*,36,10,15,0.667,2,6,0.333,8,9,0.889,0.733,5,6,0.833,1,9,10,0,0,2,1,3,27,22.7,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
36,97,38,2014-03-30,Connecticut,N,Michigan State,ROUND-8,W 60-54,*,36,4,10,0.4,0,2,0.0,4,8,0.5,0.4,4,5,0.8,1,7,8,0,2,2,2,2,12,9.6,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
37,98,39,2014-04-05,Connecticut,N,Florida,NATIONAL-SEMI,W 63-53,*,40,9,14,0.643,2,5,0.4,7,9,0.778,0.714,0,0,,0,10,10,1,1,1,5,3,20,13.0,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
38,99,40,2014-04-07,Connecticut,N,Kentucky,NATIONAL-FINAL,W 60-54,*,29,4,14,0.286,0,4,0.0,4,10,0.4,0.286,0,0,,2,4,6,0,0,2,0,3,8,2.6,N,1,0,deandre-daniels-1,DeAndre Daniels,2014,connecticut
1,56,1,2013-11-08,Connecticut,N,Maryland,REG (Non-Conf),W 78-77,*,37,4,12,0.333,1,5,0.2,3,7,0.429,0.375,0,1,0.0,0,3,3,6,2,0,3,1,9,5.5,N,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
2,57,2,2013-11-11,Connecticut,,Yale,REG (Non-Conf),W 80-62,*,28,3,8,0.375,2,2,1.0,1,6,0.167,0.5,6,6,1.0,0,3,3,2,3,0,2,3,14,11.7,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
3,58,3,2013-11-14,Connecticut,,Detroit Mercy,REG (Non-Conf),W 101-55,*,24,4,7,0.571,2,3,0.667,2,4,0.5,0.714,2,2,1.0,0,6,6,7,1,0,2,3,12,13.2,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
4,59,4,2013-11-17,Connecticut,,Boston University,REG (Non-Conf),W 77-60,*,33,6,11,0.545,2,3,0.667,4,8,0.5,0.636,2,4,0.5,0,3,3,2,0,0,1,0,16,11.2,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
5,60,5,2013-11-21,Connecticut,N,Boston College,REG (Non-Conf),W 72-70,*,32,2,8,0.25,0,2,0.0,2,6,0.333,0.25,5,6,0.833,1,4,5,4,0,2,1,3,9,7.7,N,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
6,61,6,2013-11-22,Connecticut,N,Indiana,REG (Non-Conf),W 59-58,*,26,2,9,0.222,0,1,0.0,2,8,0.25,0.222,5,6,0.833,0,4,4,3,3,0,3,2,9,5.6,N,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
7,62,7,2013-11-26,Connecticut,,Loyola (MD),REG (Non-Conf),W 76-66,*,31,3,8,0.375,0,1,0.0,3,7,0.429,0.375,7,11,0.636,0,8,8,5,1,0,4,3,13,8.7,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
8,63,8,2013-12-02,Connecticut,,Florida,REG (Non-Conf),W 65-64,*,32,2,8,0.25,2,3,0.667,0,5,0.0,0.375,3,4,0.75,0,3,3,4,1,0,3,0,9,5.5,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
9,64,9,2013-12-06,Connecticut,,Maine,REG (Non-Conf),W 95-68,*,26,6,11,0.545,1,2,0.5,5,9,0.556,0.591,4,4,1.0,0,1,1,5,2,0,1,1,17,16.1,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
10,65,10,2013-12-18,Connecticut,,Stanford,REG (Non-Conf),L 51-53,*,31,3,11,0.273,0,2,0.0,3,9,0.333,0.273,1,2,0.5,1,0,1,1,1,0,1,2,7,0.7,H,0,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
11,66,11,2013-12-22,Connecticut,@,Washington,REG (Non-Conf),W 82-70,*,32,6,9,0.667,2,3,0.667,4,6,0.667,0.778,2,2,1.0,1,4,5,1,2,0,4,3,16,11.5,A,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
12,67,12,2013-12-28,Connecticut,N,Eastern Washington,REG (Non-Conf),W 82-65,*,29,5,11,0.455,0,1,0.0,5,10,0.5,0.455,4,5,0.8,0,3,3,2,3,0,2,1,14,10.8,N,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
13,68,13,2013-12-31,Connecticut,@,Houston,REG (Conf),L 71-75,*,38,8,15,0.533,2,6,0.333,6,9,0.667,0.6,1,1,1.0,2,1,3,9,2,0,1,1,19,20.3,A,0,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
14,69,14,2014-01-04,Connecticut,@,SMU,REG (Conf),L 65-74,*,31,5,10,0.5,3,5,0.6,2,5,0.4,0.65,2,2,1.0,1,3,4,2,3,0,1,4,15,13.4,A,0,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
15,70,15,2014-01-08,Connecticut,,Harvard,REG (Non-Conf),W 61-56,*,30,4,6,0.667,1,3,0.333,3,3,1.0,0.75,5,8,0.625,0,1,1,1,2,0,1,1,14,11.8,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
16,71,16,2014-01-11,Connecticut,,UCF,REG (Conf),W 84-61,*,28,3,8,0.375,0,1,0.0,3,7,0.429,0.375,5,7,0.714,1,6,7,4,2,0,4,1,11,8.7,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
17,72,17,2014-01-16,Connecticut,@,Memphis,REG (Conf),W 83-73,*,34,2,7,0.286,1,3,0.333,1,4,0.25,0.357,2,2,1.0,1,1,2,4,0,0,2,2,7,3.9,A,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
18,73,18,2014-01-18,Connecticut,,Louisville,REG (Conf),L 64-76,*,39,4,14,0.286,0,4,0.0,4,10,0.4,0.286,2,2,1.0,1,1,2,3,2,1,2,3,10,4.4,H,0,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
19,74,20,2014-01-25,Connecticut,@,Rutgers,REG (Conf),W 82-71,*,35,4,12,0.333,0,2,0.0,4,10,0.4,0.333,4,6,0.667,1,5,6,4,1,0,1,1,12,9.0,A,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
20,75,21,2014-01-30,Connecticut,,Houston,REG (Conf),W 80-43,*,29,5,11,0.455,2,4,0.5,3,7,0.429,0.545,3,3,1.0,0,2,2,4,2,0,1,0,15,13.7,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
21,76,22,2014-02-06,Connecticut,@,Cincinnati,REG (Conf),L 58-63,*,29,3,9,0.333,1,1,1.0,2,8,0.25,0.389,2,2,1.0,2,2,4,1,1,0,2,2,9,4.8,A,0,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
22,77,23,2014-02-09,Connecticut,@,UCF,REG (Conf),W 75-55,*,32,3,9,0.333,0,3,0.0,3,6,0.5,0.333,5,6,0.833,1,3,4,2,3,0,3,1,11,8.1,A,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
23,78,24,2014-02-12,Connecticut,,South Florida,REG (Conf),W 83-40,*,20,2,5,0.4,2,4,0.5,0,1,0.0,0.6,3,5,0.6,0,2,2,4,1,0,1,2,9,8.1,H,1,1,ryan-boatright-1,Ryan Boatright,2014,connecticut
