rk,career_game,game_num,date,team,location_flag,opponent,game_type,result,gs,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,gmsc,location,win,is_regular_season,player_id,player_name,year,team_abbrev
13,89,13,2017-12-27,Villanova,@,DePaul,REG (Conf),W 103-85,*,25,8,16,0.5,4,9,0.444,4,7,0.571,0.625,0,1,0.0,2,3,5,2,2,1,3,4,20,13.4,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
14,90,14,2017-12-30,Villanova,@,Butler,REG (Conf),L 93-101,*,38,9,15,0.6,3,7,0.429,6,8,0.75,0.7,0,0,,0,2,2,3,3,1,0,3,21,19.3,A,0,1,mikal-bridges-1,Mikal Bridges,2018,villanova
15,91,15,2018-01-06,Villanova,,Marquette,REG (Conf),W 100-90,*,35,6,13,0.462,2,5,0.4,4,8,0.5,0.538,4,4,1.0,1,6,7,3,0,0,1,3,18,13.7,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
16,92,16,2018-01-10,Villanova,,Xavier,REG (Conf),W 89-65,*,36,5,12,0.417,3,8,0.375,2,4,0.5,0.542,2,2,1.0,1,8,9,3,2,0,1,1,15,14.4,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
17,93,17,2018-01-13,Villanova,@,St. John's (NY),REG (Conf),W 78-71,*,34,3,10,0.3,1,6,0.167,2,4,0.5,0.35,8,9,0.889,3,8,11,2,0,3,5,4,15,10.2,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
18,94,18,2018-01-17,Villanova,@,Georgetown,REG (Conf),W 88-56,*,18,6,8,0.75,4,5,0.8,2,3,0.667,1.0,1,1,1.0,0,1,1,0,0,1,1,2,17,13.0,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
19,95,19,2018-01-20,Villanova,@,Connecticut,REG (Non-Conf),W 81-61,*,29,3,8,0.375,2,6,0.333,1,2,0.5,0.5,1,2,0.5,2,7,9,1,2,0,1,2,9,8.6,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
20,96,20,2018-01-23,Villanova,,Providence,REG (Conf),W 89-69,*,36,4,11,0.364,2,7,0.286,2,4,0.5,0.455,1,2,0.5,3,6,9,4,4,0,1,3,11,13.0,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
21,97,21,2018-01-28,Villanova,@,Marquette,REG (Conf),W 85-82,*,38,4,8,0.5,1,4,0.25,3,4,0.75,0.563,7,7,1.0,1,3,4,2,2,2,1,1,16,17.0,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
22,98,22,2018-02-01,Villanova,,Creighton,REG (Conf),W 98-78,*,32,8,14,0.571,3,6,0.5,5,8,0.625,0.679,2,3,0.667,1,2,3,4,0,0,1,1,21,16.7,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
23,99,23,2018-02-04,Villanova,,Seton Hall,REG (Conf),W 92-76,*,36,6,14,0.429,1,4,0.25,5,10,0.5,0.464,4,5,0.8,3,1,4,2,1,1,0,1,17,14.3,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
24,100,24,2018-02-07,Villanova,,St. John's (NY),REG (Conf),L 75-79,*,38,5,12,0.417,1,5,0.2,4,7,0.571,0.458,0,0,,1,1,2,2,0,1,1,2,11,5.9,H,0,1,mikal-bridges-1,Mikal Bridges,2018,villanova
25,101,25,2018-02-10,Villanova,,Butler,REG (Conf),W 86-75,*,36,4,13,0.308,0,3,0.0,4,10,0.4,0.308,2,2,1.0,0,2,2,5,2,1,1,2,10,7.5,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
26,102,26,2018-02-14,Villanova,@,Providence,REG (Conf),L 71-76,*,36,6,10,0.6,2,6,0.333,4,4,1.0,0.7,5,5,1.0,1,6,7,0,0,1,1,5,19,14.6,A,0,1,mikal-bridges-1,Mikal Bridges,2018,villanova
27,103,27,2018-02-17,Villanova,@,Xavier,REG (Conf),W 95-79,*,29,10,15,0.667,4,7,0.571,6,8,0.75,0.8,1,2,0.5,0,3,3,1,1,0,3,4,25,16.1,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
28,104,28,2018-02-21,Villanova,,DePaul,REG (Conf),W 93-62,*,33,9,12,0.75,4,7,0.571,5,5,1.0,0.917,5,6,0.833,0,2,2,0,3,1,2,1,27,23.7,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
29,105,29,2018-02-24,Villanova,@,Creighton,REG (Conf),L 83-89 (OT),*,35,6,12,0.5,4,9,0.444,2,3,0.667,0.667,2,2,1.0,1,3,4,2,1,1,1,4,18,14.1,A,0,1,mikal-bridges-1,Mikal Bridges,2018,villanova
30,106,30,2018-02-28,Villanova,@,Seton Hall,REG (Conf),W 69-68 (OT),*,40,9,18,0.5,3,8,0.375,6,10,0.6,0.583,2,2,1.0,4,6,10,4,3,1,3,4,23,20.5,A,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
31,107,31,2018-03-03,Villanova,,Georgetown,REG (Conf),W 97-73,*,32,8,13,0.615,3,6,0.5,5,7,0.714,0.731,5,5,1.0,2,4,6,0,1,1,1,1,24,21.0,H,1,1,mikal-bridges-1,Mikal Bridges,2018,villanova
32,108,32,2018-03-08,Villanova,N,Marquette,CTOURN,W 94-70,*,33,7,12,0.583,4,7,0.571,3,5,0.6,0.75,7,8,0.875,2,6,8,4,1,2,0,1,25,27.0,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
33,109,33,2018-03-09,Villanova,N,Butler,CTOURN,W 87-68,*,25,7,11,0.636,4,8,0.5,3,3,1.0,0.818,0,0,,1,4,5,1,2,1,1,2,18,16.6,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
34,110,34,2018-03-10,Villanova,N,Providence,CTOURN,W 76-66 (OT),*,41,9,14,0.643,4,7,0.571,5,7,0.714,0.786,3,3,1.0,2,0,2,3,1,1,1,3,25,21.8,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
35,111,35,2018-03-15,Villanova,N,Radford,ROUND-64,W 87-61,*,26,5,10,0.5,3,6,0.5,2,4,0.5,0.65,0,0,,1,5,6,1,1,1,2,1,13,10.2,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
36,112,36,2018-03-17,Villanova,N,Alabama,ROUND-32,W 81-58,*,26,7,16,0.438,5,8,0.625,2,8,0.25,0.594,4,5,0.8,1,2,3,0,0,2,1,3,23,14.7,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
37,113,37,2018-03-23,Villanova,N,West Virginia,ROUND-16,W 90-78,*,28,4,8,0.5,3,5,0.6,1,3,0.333,0.688,5,6,0.833,0,6,6,1,0,0,1,3,16,11.9,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
38,114,38,2018-03-25,Villanova,N,Texas Tech,ROUND-8,W 71-59,*,30,3,10,0.3,0,5,0.0,3,5,0.6,0.3,6,7,0.857,1,4,5,0,2,0,0,4,12,8.1,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
39,115,39,2018-03-31,Villanova,N,Kansas,NATIONAL-SEMI,W 95-79,*,31,4,8,0.5,2,5,0.4,2,3,0.667,0.625,0,0,,0,3,3,2,2,2,1,0,10,10.7,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
40,116,40,2018-04-02,Villanova,N,Michigan,NATIONAL-FINAL,W 79-62,*,36,7,12,0.583,3,7,0.429,4,5,0.8,0.708,2,2,1.0,2,2,4,1,1,0,2,2,19,14.3,N,1,0,mikal-bridges-1,Mikal Bridges,2018,villanova
1,46,1,2017-11-10,Villanova,,Columbia,REG (Non-Conf),W 75-60,,19,4,7,0.571,2,5,0.4,2,2,1.0,0.714,3,6,0.5,2,3,5,1,0,0,2,4,13,7.9,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
2,47,2,2017-11-14,Villanova,,Nicholls State,REG (Non-Conf),W 113-77,,29,6,8,0.75,2,3,0.667,4,5,0.8,0.875,6,7,0.857,0,4,4,4,2,0,2,2,20,19.6,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
3,48,3,2017-11-17,Villanova,N,Lafayette,REG (Non-Conf),W 104-57,,23,1,4,0.25,1,4,0.25,0,0,,0.375,0,0,,1,1,2,2,1,0,1,2,3,2.2,N,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
4,49,4,2017-11-22,Villanova,N,Western Kentucky,REG (Non-Conf),W 66-58,,28,6,10,0.6,1,4,0.25,5,6,0.833,0.65,1,1,1.0,1,0,1,3,1,0,4,3,14,8.0,N,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
5,50,5,2017-11-23,Villanova,N,Tennessee,REG (Non-Conf),W 85-76,,29,4,9,0.444,2,4,0.5,2,5,0.4,0.556,3,4,0.75,2,4,6,1,2,1,3,4,13,9.3,N,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
6,51,6,2017-11-24,Villanova,N,Northern Iowa,REG (Non-Conf),W 64-50,,34,3,9,0.333,0,4,0.0,3,5,0.6,0.333,2,2,1.0,1,3,4,2,2,0,1,2,8,6.1,N,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
7,52,7,2017-11-29,Villanova,,Pennsylvania,REG (Non-Conf),W 90-62,,27,4,8,0.5,2,3,0.667,2,5,0.4,0.625,2,2,1.0,1,6,7,4,0,0,1,1,12,11.9,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
8,53,8,2017-12-02,Villanova,@,Saint Joseph's,REG (Non-Conf),W 94-53,*,28,3,7,0.429,2,3,0.667,1,4,0.25,0.571,0,0,,4,2,6,5,1,0,2,2,8,9.4,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
9,54,9,2017-12-05,Villanova,N,Gonzaga,REG (Non-Conf),W 88-72,,13,3,6,0.5,2,3,0.667,1,3,0.333,0.667,1,2,0.5,0,0,0,3,0,0,2,5,9,3.7,N,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
10,55,10,2017-12-10,Villanova,,La Salle,REG (Non-Conf),W 77-68,,39,6,13,0.462,1,6,0.167,5,7,0.714,0.5,5,7,0.714,1,9,10,3,4,0,3,1,18,16.6,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
11,56,11,2017-12-13,Villanova,@,Temple,REG (Non-Conf),W 87-67,,30,4,6,0.667,2,4,0.5,2,2,1.0,0.833,2,2,1.0,1,2,3,4,1,0,2,3,12,11.3,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
12,57,12,2017-12-22,Villanova,N,Hofstra,REG (Non-Conf),W 95-71,,27,6,16,0.375,4,9,0.444,2,7,0.286,0.5,0,0,,1,4,5,3,0,0,0,3,16,10.0,N,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
13,58,13,2017-12-27,Villanova,@,DePaul,REG (Conf),W 103-85,,23,4,9,0.444,2,5,0.4,2,4,0.5,0.556,1,2,0.5,0,4,4,4,0,0,1,2,11,8.1,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
14,59,14,2017-12-30,Villanova,@,Butler,REG (Conf),L 93-101,,31,6,12,0.5,3,7,0.429,3,5,0.6,0.625,1,2,0.5,1,0,1,2,3,0,2,1,16,12.3,A,0,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
15,60,15,2018-01-06,Villanova,,Marquette,REG (Conf),W 100-90,,32,5,9,0.556,1,4,0.25,4,5,0.8,0.611,3,5,0.6,0,6,6,4,1,0,2,0,14,12.5,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
16,61,16,2018-01-10,Villanova,,Xavier,REG (Conf),W 89-65,,26,3,7,0.429,0,3,0.0,3,4,0.75,0.429,5,8,0.625,1,2,3,2,2,0,3,4,11,6.2,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
17,62,17,2018-01-13,Villanova,@,St. John's (NY),REG (Conf),W 78-71,,34,7,11,0.636,6,9,0.667,1,2,0.5,0.909,5,6,0.833,2,5,7,3,0,0,1,0,25,23.7,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
18,63,18,2018-01-17,Villanova,@,Georgetown,REG (Conf),W 88-56,,25,5,9,0.556,3,6,0.5,2,3,0.667,0.722,0,1,0.0,1,6,7,5,3,0,2,1,13,14.9,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
19,64,19,2018-01-20,Villanova,@,Connecticut,REG (Non-Conf),W 81-61,,25,6,14,0.429,5,10,0.5,1,4,0.25,0.607,0,0,,1,3,4,1,0,1,2,2,17,9.8,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
20,65,20,2018-01-23,Villanova,,Providence,REG (Conf),W 89-69,,27,4,8,0.5,3,6,0.5,1,2,0.5,0.688,0,0,,2,2,4,4,1,0,1,2,11,11.0,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
21,66,21,2018-01-28,Villanova,@,Marquette,REG (Conf),W 85-82,*,32,9,16,0.563,3,9,0.333,6,7,0.857,0.656,2,5,0.4,1,3,4,2,1,1,2,2,23,16.1,A,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
22,67,22,2018-02-01,Villanova,,Creighton,REG (Conf),W 98-78,*,31,6,13,0.462,3,9,0.333,3,4,0.75,0.577,2,2,1.0,1,5,6,5,2,1,1,3,17,16.5,H,1,1,donte-divincenzo-1,Donte DiVincenzo,2018,villanova
